"FileName","FullPath","SizeBytes","SizeMB","LastModified","DuplicateCount"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_1\hmm_10.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_2\hmm_10.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\10000 iters\hmm_10.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\100000 iters\hmm_10.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\20-6-2013\2 obs resize\hmm_10.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_1\hmm_10.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_2\hmm_10.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\10000 iters\hmm_10.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\100000 iters\hmm_10.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\20-6-2013\2 obs resize\hmm_10.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\1000 iters_1\hmm_10.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\1000 iters_2\hmm_10.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\10000 iters\hmm_10.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\100000 iters\hmm_10.datcor","4132","0","2013-09-03 03:14:18","36"
"hmm_10.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\20-6-2013\2 obs resize\hmm_10.datcor","4132","0","2013-09-03 03:14:20","36"
"hmm_10.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_10.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_10.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_10.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_10.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_10.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_10.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_10.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_10.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_10.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_100.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\hmm_100.datcor","4132","0","2013-06-27 04:18:40","36"
"hmm_100.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-06-27 04:18:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-06-27 04:18:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_100.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_100.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_100.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-09-03 03:14:18","36"
"hmm_100.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-09-03 03:14:20","36"
"hmm_100.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_100.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_100.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_100.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_100.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_100.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_100.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_100.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_100.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_100.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\hmm_1000.datcor","4132","0","2013-06-27 04:18:40","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-06-27 04:18:34","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-08-16 04:17:34","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-09-03 03:14:16","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-09-03 03:14:18","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-09-03 03:14:18","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-09-03 03:14:20","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_1000.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_1000.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_1000.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_1000.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_1000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_1000.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_10000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\hmm_10000.datcor","4132","0","2013-06-27 04:18:40","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-06-27 04:18:36","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-06-27 04:18:36","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-06-27 04:18:38","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-07-03 13:35:40","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-07-03 13:35:40","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-07-03 13:35:40","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-07-03 18:28:58","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-07-03 18:28:58","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-07-03 18:28:58","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-08-11 16:42:14","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-08-11 16:42:14","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-08-11 16:42:14","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-08-16 04:17:34","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-08-16 04:17:34","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-08-16 04:17:34","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-09-03 03:14:18","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-09-03 03:14:18","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\DataCorruption_bs_3-9-2013\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-09-03 03:14:20","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_10000.datcor","4132","0","2013-07-03 18:28:58","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_10000.datcor","4132","0","2013-07-03 18:28:58","22"
"hmm_10000.datcor","C:\MyData\OLD DOK\PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_10000.datcor","4132","0","2013-07-03 18:28:58","22"
"hmm_20.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\hmm_20.datcor","4132","0","2013-06-27 04:18:40","36"
"hmm_20.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\1000 iters_1\hmm_20.datcor","4132","0","2013-06-27 04:18:34","36"
"hmm_20.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\1000 iters_2\hmm_20.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_20.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\10000 iters\hmm_20.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_20.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\100000 iters\hmm_20.datcor","4132","0","2013-06-27 04:18:36","36"
"hmm_20.datcor","C:\MyData\OLD DOK\27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\20-6-2013\2 obs resize\hmm_20.datcor","4132","0","2013-06-27 04:18:38","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_20.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_20.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_20.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_20.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_20.datcor","4132","0","2013-07-03 13:35:40","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\1000 iters_1\hmm_20.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\1000 iters_2\hmm_20.datcor","4132","0","2013-07-03 18:28:56","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\10000 iters\hmm_20.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\100000 iters\hmm_20.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_20.datcor","C:\MyData\OLD DOK\3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\20-6-2013\2 obs resize\hmm_20.datcor","4132","0","2013-07-03 18:28:58","36"
"hmm_20.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_1\hmm_20.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_20.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\1000 iters_2\hmm_20.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_20.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\10000 iters\hmm_20.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_20.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\19-6-2013\100000 iters\hmm_20.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_20.datcor","C:\MyData\OLD DOK\DataCorruption_a\Short Tests\20-6-2013\2 obs resize\hmm_20.datcor","4132","0","2013-08-11 16:42:14","36"
"hmm_20.datcor","C:\MyData\OLD DOK\DataCorruption_Bash\Short Tests\19-6-2013\1000 iters_1\hmm_20.datcor","4132","0","2013-08-16 04:17:34","36"
